timestamp,tx_hash,from,to,eth,usd,direction,tag
2025-04-08 12:25:44,0x55be28a137ff50a4ee573af9b3c000f59b6da43047131cdc5e986a035232e4d1,0x77134cbc06cb00b66f4c7e623d5fdbf6777635ec,0x742d35cc6634c0532925a3b844bc454e4438f44e,1013.47,1597509,Inflow,Bitfinex_5
2025-04-08 12:25:44,0x6601b2ec6792d54c888d47585c213079fbd8cda6704fd81889037aa0bdbffecb,0x77134cbc06cb00b66f4c7e623d5fdbf6777635ec,0x742d35cc6634c0532925a3b844bc454e4438f44e,505.04,796083,Inflow,Bitfinex_5
2025-04-08 12:25:44,0x0ccd8caa8cb6e45be78a9557ff56e0d9af24c8dc0f112898adca921f7301f0ab,0x77134cbc06cb00b66f4c7e623d5fdbf6777635ec,0x742d35cc6634c0532925a3b844bc454e4438f44e,522.38,823411,Inflow,Bitfinex_5
2025-04-08 12:25:45,0x6160d3bd63e7baa758a4c7ce0b4498405833e7a6bd02202f37fea7fea9ab5a1a,0x77134cbc06cb00b66f4c7e623d5fdbf6777635ec,0x742d35cc6634c0532925a3b844bc454e4438f44e,3767.50,5938597,Inflow,Bitfinex_5
2025-04-08 12:25:45,0x2a5332f2d3e5568cb1587e2d535b65860505f43a0aa46e514973fdfa22123050,0x77134cbc06cb00b66f4c7e623d5fdbf6777635ec,0x742d35cc6634c0532925a3b844bc454e4438f44e,698.75,1101425,Inflow,Bitfinex_5
2025-04-08 12:25:45,0xa37c58f4cbc24a712d02172011adecec52e730343a22ff4119cc7ade3ab5af91,0x77134cbc06cb00b66f4c7e623d5fdbf6777635ec,0x742d35cc6634c0532925a3b844bc454e4438f44e,578.61,912052,Inflow,Bitfinex_5
2025-04-08 12:25:45,0x4309198ffcac3f01a320c99011e92f9b521e79f7b0754d402d8c9d6064782e89,0x77134cbc06cb00b66f4c7e623d5fdbf6777635ec,0x742d35cc6634c0532925a3b844bc454e4438f44e,886.32,1397082,Inflow,Bitfinex_5
2025-04-08 12:25:45,0x9670a32e823e4764d167de7d2d9bf9140c9fea81a080aa3f060db25b6a7eac45,0x77134cbc06cb00b66f4c7e623d5fdbf6777635ec,0x742d35cc6634c0532925a3b844bc454e4438f44e,600.36,946324,Inflow,Bitfinex_5
2025-04-08 12:25:45,0xe373a8baed744eb125bd9c076483acd8d712d6c70ad1b626ae9e78420c748e7c,0x77134cbc06cb00b66f4c7e623d5fdbf6777635ec,0x742d35cc6634c0532925a3b844bc454e4438f44e,686.21,1081648,Inflow,Bitfinex_5
2025-04-08 12:25:45,0xc026675aa1afc30180a10619efdb9da3e78a604a54c94cf38eac589e9ed6d4b6,0x77134cbc06cb00b66f4c7e623d5fdbf6777635ec,0x742d35cc6634c0532925a3b844bc454e4438f44e,1120.66,1766457,Inflow,Bitfinex_5
2025-04-08 12:25:45,0xb1596741ce06f1a00393dcc393df4f146c739a3d57ae5b2566752827ac704b37,0x77134cbc06cb00b66f4c7e623d5fdbf6777635ec,0x742d35cc6634c0532925a3b844bc454e4438f44e,592.86,934513,Inflow,Bitfinex_5
2025-04-08 12:25:46,0x5723a965e475667b13cf1a75ea7c81d723a283c4e262212142af189c45a1b98f,0x77134cbc06cb00b66f4c7e623d5fdbf6777635ec,0x742d35cc6634c0532925a3b844bc454e4438f44e,569.73,898049,Inflow,Bitfinex_5
2025-04-08 12:25:46,0xc9094efb81ea87a0de6cd15a8916c6227bfabbfb964d98cae858803ab8bf4247,0x77134cbc06cb00b66f4c7e623d5fdbf6777635ec,0x742d35cc6634c0532925a3b844bc454e4438f44e,1003.83,1582302,Inflow,Bitfinex_5
2025-04-08 12:25:46,0xf11ebbda0ca72d177121cc4d2459f0490f6ec2e545f0664265bae70d2212fed8,0x77134cbc06cb00b66f4c7e623d5fdbf6777635ec,0x742d35cc6634c0532925a3b844bc454e4438f44e,1175.39,1852726,Inflow,Bitfinex_5
2025-04-08 12:25:46,0xba03911929022badd286f4fdf6433f85d51f5d02c9f2f632bc005fc833dc0ecf,0x77134cbc06cb00b66f4c7e623d5fdbf6777635ec,0x742d35cc6634c0532925a3b844bc454e4438f44e,533.04,840213,Inflow,Bitfinex_5
2025-04-08 12:25:46,0x42a93a72ec7708a99e72f513d37b0eb55d8c0936e3ef6ddf062e61563ac872bd,0x77134cbc06cb00b66f4c7e623d5fdbf6777635ec,0x742d35cc6634c0532925a3b844bc454e4438f44e,1223.90,1929199,Inflow,Bitfinex_5
2025-04-08 12:25:46,0x08364828685ea20065f694023b08883d4ff6961b95ab5b9699f2daee4ea51950,0x77134cbc06cb00b66f4c7e623d5fdbf6777635ec,0x742d35cc6634c0532925a3b844bc454e4438f44e,560.01,882734,Inflow,Bitfinex_5
2025-04-08 12:25:46,0xdad24bac94730a007ce8a798a32c099569f85313fd12fc9e10ae81e449c78849,0x77134cbc06cb00b66f4c7e623d5fdbf6777635ec,0x742d35cc6634c0532925a3b844bc454e4438f44e,807.82,1273336,Inflow,Bitfinex_5
2025-04-08 12:25:46,0x92c7273cbf354e6921c85f9d3e380449bd34eaf0118a08680570ee43e23132f1,0x77134cbc06cb00b66f4c7e623d5fdbf6777635ec,0x742d35cc6634c0532925a3b844bc454e4438f44e,553.82,872976,Inflow,Bitfinex_5
2025-04-08 12:25:46,0x43a47ccedca65d62f6ccc369a616c7b85306112931be36e4c00b6bf640cde681,0x77134cbc06cb00b66f4c7e623d5fdbf6777635ec,0x742d35cc6634c0532925a3b844bc454e4438f44e,879.29,1386004,Inflow,Bitfinex_5
2025-04-08 12:25:47,0x7f76e54d06ceb6e00fa0c84e21bd36e4b51e46e174c0e5ab1854e3854f21f2b3,0x77134cbc06cb00b66f4c7e623d5fdbf6777635ec,0x742d35cc6634c0532925a3b844bc454e4438f44e,779.87,1229280,Inflow,Bitfinex_5
2025-04-08 12:25:47,0xbe9391590509fcfbd3bbb0f7e6fd1a279d8423003ec9d20ddcab1f37c3a9bf7f,0x77134cbc06cb00b66f4c7e623d5fdbf6777635ec,0x742d35cc6634c0532925a3b844bc454e4438f44e,544.31,857977,Inflow,Bitfinex_5
2025-04-08 12:25:47,0xf87718ccd89b433f852f118456b06131fb445d653d5c8b9331d16a854a46e448,0x77134cbc06cb00b66f4c7e623d5fdbf6777635ec,0x742d35cc6634c0532925a3b844bc454e4438f44e,698.73,1101386,Inflow,Bitfinex_5
2025-04-08 12:25:47,0xb514d431abd5f065e12e2305cacc3e18a705ed7e1a80a2696d646cae26a89566,0x77134cbc06cb00b66f4c7e623d5fdbf6777635ec,0x742d35cc6634c0532925a3b844bc454e4438f44e,1214.58,1914513,Inflow,Bitfinex_5
2025-04-08 12:25:47,0xea1ac8e74b8fbc96423023ab063ae304d554a6e4ad0b87dbe56f7af93cdef288,0x77134cbc06cb00b66f4c7e623d5fdbf6777635ec,0x742d35cc6634c0532925a3b844bc454e4438f44e,26474.35,41730722,Inflow,Bitfinex_5
2025-04-08 12:25:47,0x607620541158b715c2cde087f72e7da1050af76a773a479a9c202ae558aeb8d4,0x77134cbc06cb00b66f4c7e623d5fdbf6777635ec,0x742d35cc6634c0532925a3b844bc454e4438f44e,120048.98,189229600,Inflow,Bitfinex_5
2025-04-08 12:25:50,0x48d53b060523f8204ceed20e10bb72c5a865e9924973237dfa371ae963ea78b1,0x77134cbc06cb00b66f4c7e623d5fdbf6777635ec,0x742d35cc6634c0532925a3b844bc454e4438f44e,679.14,1070501,Inflow,Bitfinex_5
2025-04-08 12:25:51,0x39f9da440b07c683eb77f3788c968e1e186baeaeef3fcb3a9888b45cb42ac8e6,0x77134cbc06cb00b66f4c7e623d5fdbf6777635ec,0x742d35cc6634c0532925a3b844bc454e4438f44e,1156.74,1823336,Inflow,Bitfinex_5
2025-04-08 12:25:51,0x409e27f7dc9837a5c7784865630ca43aa62c16a3a45ba2195f3ff30b5c14cb66,0x77134cbc06cb00b66f4c7e623d5fdbf6777635ec,0x742d35cc6634c0532925a3b844bc454e4438f44e,733.13,1155614,Inflow,Bitfinex_5
2025-04-08 12:25:51,0x5e41c9b3266f5395faa08adbd62eede5e57c655b26c9e0c5eb4f669d224387a5,0x77134cbc06cb00b66f4c7e623d5fdbf6777635ec,0x742d35cc6634c0532925a3b844bc454e4438f44e,786.31,1239434,Inflow,Bitfinex_5
2025-04-08 12:25:51,0x3c29ae9532a1a1b7ada60e9295a198e46ca032d398aabf4cbd2837fef259186d,0x77134cbc06cb00b66f4c7e623d5fdbf6777635ec,0x742d35cc6634c0532925a3b844bc454e4438f44e,813.19,1281802,Inflow,Bitfinex_5
2025-04-08 12:25:51,0xc1cef48538ff8d68f236c76ac89c6ee2087a7e73e92c41effac7fc74f7c2cdce,0x77134cbc06cb00b66f4c7e623d5fdbf6777635ec,0x742d35cc6634c0532925a3b844bc454e4438f44e,582.17,917662,Inflow,Bitfinex_5
2025-04-08 12:25:51,0x938e8094d912b6794b0aa39e7701ac96ffe9b35b620541b238cdfbd42edbba20,0x77134cbc06cb00b66f4c7e623d5fdbf6777635ec,0x742d35cc6634c0532925a3b844bc454e4438f44e,948.58,1495224,Inflow,Bitfinex_5
2025-04-08 12:25:51,0x016866881eda8a049621704c9b7b28025856244e92a9081142b00bb452f1308e,0x77134cbc06cb00b66f4c7e623d5fdbf6777635ec,0x742d35cc6634c0532925a3b844bc454e4438f44e,1538.11,2424472,Inflow,Bitfinex_5
2025-04-08 12:25:51,0x033e2a3982c9061a8309d3e1fb188592d68af5a62b5d566e4728e37132c9fd07,0x77134cbc06cb00b66f4c7e623d5fdbf6777635ec,0x742d35cc6634c0532925a3b844bc454e4438f44e,542.30,854810,Inflow,Bitfinex_5
2025-04-08 12:25:51,0xd71092368b8b678769ec7526cb0b04f6380f4899ba696cea49806e2c9ce02398,0x77134cbc06cb00b66f4c7e623d5fdbf6777635ec,0x742d35cc6634c0532925a3b844bc454e4438f44e,688.69,1085568,Inflow,Bitfinex_5
2025-04-08 12:25:52,0x6b62b0e680f6f56c1607a8b1e85de9b985174a8b8b183295c51fb0f5e5c27346,0x77134cbc06cb00b66f4c7e623d5fdbf6777635ec,0x742d35cc6634c0532925a3b844bc454e4438f44e,793.83,1251293,Inflow,Bitfinex_5
2025-04-08 12:25:52,0xe04fd769901aba258f199a4681d5885c7f6c7ce8e3345ddb50389733c3d851c8,0x77134cbc06cb00b66f4c7e623d5fdbf6777635ec,0x742d35cc6634c0532925a3b844bc454e4438f44e,684.63,1079157,Inflow,Bitfinex_5
2025-04-08 12:25:52,0x93aee9e9263c31023b0b88ead92b1f312ddc5387bd0def0e758357d97b289cf8,0x77134cbc06cb00b66f4c7e623d5fdbf6777635ec,0x742d35cc6634c0532925a3b844bc454e4438f44e,1053.60,1660752,Inflow,Bitfinex_5
2025-04-08 12:25:52,0xa233439002788141ce8c30f2d56748a4df95d2f87273ebdec5404a5cdc84e6a1,0x77134cbc06cb00b66f4c7e623d5fdbf6777635ec,0x742d35cc6634c0532925a3b844bc454e4438f44e,669.48,1055287,Inflow,Bitfinex_5
2025-04-08 12:25:52,0xd5e75d4de6cde7c9e7cda52c5ece5048eb22877b111932c55669a4407eccb3f2,0x77134cbc06cb00b66f4c7e623d5fdbf6777635ec,0x742d35cc6634c0532925a3b844bc454e4438f44e,852.05,1343055,Inflow,Bitfinex_5
2025-04-08 12:25:52,0x71ef547c2a62f8462a582397264ff5e4219a8fb931600e44bdfca4f531afd329,0x77134cbc06cb00b66f4c7e623d5fdbf6777635ec,0x742d35cc6634c0532925a3b844bc454e4438f44e,1671.60,2634889,Inflow,Bitfinex_5
2025-04-08 12:25:52,0xc2e7f58d1e5e6bdf8155f0b834219bc5f22bc592ba4bc63cfb41d36eb4a9baad,0x77134cbc06cb00b66f4c7e623d5fdbf6777635ec,0x742d35cc6634c0532925a3b844bc454e4438f44e,954.27,1504181,Inflow,Bitfinex_5
2025-04-08 12:25:52,0x04118183026dbf49b9de2c181550e3b7caf4be52d3e71d8739bfc341b8c95135,0x77134cbc06cb00b66f4c7e623d5fdbf6777635ec,0x742d35cc6634c0532925a3b844bc454e4438f44e,681.46,1074166,Inflow,Bitfinex_5
2025-04-08 12:25:53,0x3ebeabe6bb5833d29eef3fd25428ccf4bd67b050ae7ea70ac6005d113798f84f,0x77134cbc06cb00b66f4c7e623d5fdbf6777635ec,0x742d35cc6634c0532925a3b844bc454e4438f44e,3978.90,6271818,Inflow,Bitfinex_5
2025-04-08 12:25:53,0x65740d9f1f4a3057421f0d1d7c2ae0d29db03ac9cbe4a4348a0183382b9358f6,0x77134cbc06cb00b66f4c7e623d5fdbf6777635ec,0x742d35cc6634c0532925a3b844bc454e4438f44e,662.08,1043615,Inflow,Bitfinex_5
2025-04-08 12:25:53,0x5ddec9757585885fed2340de6b32ed95f60523c06a21b1d8725de4d519f3633b,0x77134cbc06cb00b66f4c7e623d5fdbf6777635ec,0x742d35cc6634c0532925a3b844bc454e4438f44e,656.00,1034031,Inflow,Bitfinex_5
2025-04-08 12:25:53,0xaedaec922199020aa90666cd751c1b79f3507ff84cd8936ad4526ea47f3ddc00,0x77134cbc06cb00b66f4c7e623d5fdbf6777635ec,0x742d35cc6634c0532925a3b844bc454e4438f44e,622.15,980676,Inflow,Bitfinex_5
2025-04-08 12:25:53,0x777c336467a219928fe4e2c48a6b71a0ffaec667001d6021855e35ad77ef75a0,0x77134cbc06cb00b66f4c7e623d5fdbf6777635ec,0x742d35cc6634c0532925a3b844bc454e4438f44e,15269.12,24068253,Inflow,Bitfinex_5
2025-04-09 13:12:30,9417b79a91a80d0fe645e1fe21a5c855edf0897f11887bef956c2cf99ec10450,0xb0A3A2B60E969AFD26561429Aa4c1444C57E4411,0xe2e31001b395C7a15EEd668c43770348898d8EDa,3500.00,5088160,unknown,?
2025-04-09 13:12:36,e8907a5b03ee70c926b198ab1d07aedfd4e6110d0029953abff1e1f7df685f67,0xf584F8728B874a6a5c7A8d4d387C9aae9172D621,0xEd89da9DD83A0D703991ee833969489278B260E7,544.68,791834,unknown,?
2025-04-09 13:12:37,84a30167a0a941cdd2ef5950f2bacd1a7f438fc8b6a433932cc9daf221cc565c,0xa03400E098F4421b34a3a44A1B4e571419517687,0x4fb312915B779b1339388e14b6d079741Ca83128,600.00,872256,unknown,?
2025-04-09 13:12:39,19a9b003003b0ecd1bb214bcce172f1a5a3faa4d6605cacbd8990364b2df0744,0xd007058e9b58E74C33c6bF6fbCd38BaAB813cBB6,0x3D8A5fA0F5bFBa1Cfa61245427FC5D313781431E,500.00,726880,unknown,?
2025-04-09 13:12:50,dee840a7f2e1ba44db49a45d0e3dbcdfd28266ad9452796493f4b497cf6e0fa5,0xEd89da9DD83A0D703991ee833969489278B260E7,0x28C6c06298d514Db089934071355E5743bf21d60,544.68,791834,inflow,Binance
2025-04-09 13:15:10,03a7d7010903e66b66d955768784052e22e54e1ff8cf369121ac3e33e6ce2ad0,0x267be1C1D684F78cb4F6a176C4911b741E4Ffdc0,0xe401A6A38024d8f5aB88f1B08cad476cCaCA45E8,536.00,780689,outflow,Kraken_4
2025-04-09 13:15:10,4c710dcafbcc98c96a0e3067c8bf2449eb17022f66a21b41389cdec5c27ac9e7,0x267be1C1D684F78cb4F6a176C4911b741E4Ffdc0,0xd59d7a9698efF3e68E0aF7E803d4Ed35e7ED12D2,812.00,1182686,outflow,Kraken_4
2025-04-09 13:30:09,4e69b5db131a5cdad19835574ac1e66fd3a55c4a5b61baf98cc599f515635c88,0xe401A6A38024d8f5aB88f1B08cad476cCaCA45E8,0xf89d7b9c864f589bbF53a82105107622B35EaA40,536.00,776235,unknown,?
2025-04-09 13:30:30,7c007dea334929264de77bd618333a3bc6af9c01148faf10f4d42ff592c79fb8,0xaAF5feaa9e5694B2b293e67558e2dA8EA4B1FB13,0xd01607c3C5eCABa394D8be377a08590149325722,995.00,1443357,unknown,?
2025-04-09 13:39:54,99a1e2e3fc87226eb7c83c6a151fc4b4288ad55e1d05f89988bb69a39613a754,0x28C6c06298d514Db089934071355E5743bf21d60,0xaAF5feaa9e5694B2b293e67558e2dA8EA4B1FB13,763.00,1102763,outflow,Binance
2025-04-09 13:40:15,c036997e34406322439f0e4ea65115082052537538551a22e5b7db3f4c17cece,0x9696f59E4d72E237BE84fFD425DCaD154Bf96976,0x5002a03C0a69C26936E0347a8a6d68df9bc59EB8,600.00,867041,unknown,?
2025-04-10 12:15:07,5180839ac0d73387991e9bc762ef816786e81aa4c31d85751e0719ad8f18d9cd,0xb6928299bb62226E6Ad3c2dC22E490CdB2033B68,0x273a4db9f7cb388EC216Df8C347F0529b22f4bd8,1792.00,2841933,unknown,?
2025-04-10 12:15:08,f4de67769d84fab73f0e65d8ae00aa72dd1a8550f00a92356d37b5a8869d7171,0x53Ed83C73A5eD860e4682df55c67cdce27A983Fd,0xd19D3341227967610b94e7AEBE8C971d2d48f419,1000.20,1586217,unknown,?
2025-04-10 12:15:15,637490c2ced783925d7a28f0646dc64e3321f4ea0277f32b95a1550a8d8c01d1,0xAeA6291CB48d9675B120F74E2F0b0De01dB47a00,0x183F28a5BDbD8E5C5fFA54E6b20d25F153b6379D,578.22,916999,unknown,?
2025-04-10 12:15:26,97a41229bbd3aece10bf43f13c029e752ea572b9f136b91deb08c536740897b3,0xb5d85CBf7cB3EE0D56b3bB207D5Fc4B82f43F511,0xA9D1e08C7793af67e9d92fe308d5697FB81d3E43,2509.68,3980094,unknown,?
2025-04-10 12:15:35,2ecfdfc14c991d6cf07523978eba2cf316d49db1f81982808c2ea0fb0ee99f86,0x59DfCEF2FAE1bb65cDC61642b683E4Bf57527C1E,0x01AE5877DA139959173257F470C609679D2505d8,749.90,1189266,unknown,?
2025-04-10 12:15:40,d50cbdfc3ecf2021534aedbba9165253c797a860e2a9191e7052934825ddf94e,0x01AE5877DA139959173257F470C609679D2505d8,0x28C6c06298d514Db089934071355E5743bf21d60,749.90,1189266,inflow,Binance
2025-04-10 12:15:41,c199673eaa96400a6ee3eede599e49e782676a686a7120fee93dbaad3e6a9e56,0xc1082d75e4A4f1E8dD425B1d541904e758A3a3e4,0xedC6BacdC1e29D7c5FA6f6ECA6FDD447B9C487c9,3000.00,4757700,unknown,?
2025-04-10 12:19:52,ce30569f405fad88dacfa5d9858ff6d2ab2fc9ca7ba405a7e498c599c269a4b0,0x267be1C1D684F78cb4F6a176C4911b741E4Ffdc0,0xDBF5E9c5206d0dB70a90108bf936DA60221dC080,2903.00,4601458,outflow,Kraken_4
