timestamp,Open,High,Low,Close,prediction
2025-02-27 21:00:00,2255.38,2283.33,2229.15,2281.47,0.009303039496882689
2025-02-27 22:00:00,2281.47,2292.72,2264.09,2291.45,0.00957801055599033
2025-02-27 23:00:00,2291.45,2310.46,2281.96,2306.51,0.006050414575804906
2025-02-28 00:00:00,2306.51,2313.24,2293.61,2293.92,0.006859580571673826
2025-02-28 01:00:00,2293.92,2299.78,2179.78,2193.03,0.00832205765352839
2025-02-28 02:00:00,2193.03,2224.82,2122.31,2165.93,0.009945560032771287
2025-02-28 03:00:00,2165.93,2193.77,2136.0,2146.11,0.009876817236142763
2025-02-28 04:00:00,2146.11,2155.25,2093.4,2135.7,0.00876270016551409
2025-02-28 05:00:00,2135.7,2139.83,2098.08,2130.64,0.0066633118001120945
2025-02-28 06:00:00,2130.64,2142.0,2075.0,2108.17,-0.0008127815208240058
2025-02-28 07:00:00,2108.17,2134.94,2087.06,2104.89,0.006152945168132551
2025-02-28 08:00:00,2104.89,2123.67,2074.43,2119.0,0.010561811496983492
2025-02-28 09:00:00,2119.0,2151.04,2114.34,2142.46,0.013767868515398076
2025-02-28 10:00:00,2142.46,2145.42,2110.98,2115.76,0.005488830296128518
2025-02-28 11:00:00,2115.76,2141.81,2115.76,2125.14,0.0027007443114919617
2025-02-28 12:00:00,2125.14,2138.57,2103.88,2119.45,0.005546188615415038
2025-02-28 13:00:00,2119.45,2163.25,2115.71,2150.51,-0.006437659659242705
2025-02-28 14:00:00,2150.51,2189.0,2137.79,2165.79,0.01274885031200337
2025-02-28 15:00:00,2165.79,2227.51,2163.17,2221.67,0.013543787699972562
2025-02-28 16:00:00,2221.67,2245.02,2205.55,2221.8,0.0131663047768789
2025-02-28 17:00:00,2221.8,2240.0,2207.49,2208.75,0.01359649862205708
2025-02-28 18:00:00,2208.75,2254.53,2192.56,2227.28,0.007346580963182445
2025-02-28 19:00:00,2227.28,2237.76,2219.98,2229.18,0.00882790721708641
2025-02-28 20:00:00,2229.18,2237.0,2198.0,2216.0,0.011623545187718656
2025-02-28 21:00:00,2216.0,2233.63,2208.96,2224.29,0.01014623411019333
2025-02-28 22:00:00,2224.29,2231.13,2208.47,2215.4,0.009854165545698668
2025-02-28 23:00:00,2215.4,2238.73,2212.3,2235.94,0.013911018296671792
2025-03-01 00:00:00,2235.94,2246.05,2214.41,2215.38,0.012776665704865131
2025-03-01 01:00:00,2215.38,2263.05,2212.11,2252.17,0.014136943359210334
2025-03-01 02:00:00,2252.17,2274.34,2238.42,2254.82,0.01087340249292791
2025-03-01 03:00:00,2254.82,2269.19,2247.59,2261.76,0.014256113550028947
2025-03-01 04:00:00,2261.76,2279.81,2257.13,2268.8,0.008694635004127975
2025-03-01 05:00:00,2268.8,2268.99,2251.06,2254.89,0.009302935936786496
2025-03-01 06:00:00,2254.89,2258.61,2230.0,2235.66,0.009052013972181113
2025-03-01 07:00:00,2235.66,2235.66,2223.09,2228.15,0.010957189732769336
2025-03-01 08:00:00,2228.15,2238.59,2226.01,2233.8,0.012998905746996891
2025-03-01 09:00:00,2233.8,2238.24,2227.49,2232.15,0.015272533119390952
2025-03-01 10:00:00,2232.15,2232.51,2198.6,2203.94,0.01325353233284237
2025-03-01 11:00:00,2203.94,2206.14,2170.3,2183.1,0.013250864307738912
2025-03-01 12:00:00,2183.1,2186.6,2170.42,2180.23,0.013750834980771261
2025-03-01 13:00:00,2180.23,2183.52,2141.33,2151.72,0.017955567913281633
2025-03-01 14:00:00,2151.72,2166.67,2148.06,2162.24,0.016138159790599006
2025-03-01 15:00:00,2162.24,2183.0,2157.5,2172.35,0.013465547801523805
2025-03-01 16:00:00,2172.35,2211.11,2168.16,2208.72,0.014875265251786654
2025-03-01 17:00:00,2208.72,2209.36,2189.4,2195.79,0.014440854452784264
2025-03-01 18:00:00,2195.79,2217.85,2192.13,2210.9,0.015969039041260017
2025-03-01 19:00:00,2210.9,2233.69,2210.01,2222.22,0.014100657681442903
2025-03-01 20:00:00,2222.22,2225.0,2213.86,2224.0,0.014519573898647914
2025-03-01 21:00:00,2224.0,2232.7,2207.04,2228.33,0.01321475851676353
2025-03-01 22:00:00,2228.33,2234.99,2209.92,2213.96,0.012474514565935069
2025-03-01 23:00:00,2213.96,2219.28,2190.01,2216.3,0.012362383708537532
2025-03-02 00:00:00,2216.3,2224.0,2202.64,2214.15,0.009514896237829643
2025-03-02 01:00:00,2214.15,2225.91,2208.46,2219.7,0.013308070277407737
2025-03-02 02:00:00,2219.7,2227.27,2200.22,2208.92,0.011897340481058514
2025-03-02 03:00:00,2208.92,2230.0,2208.92,2219.23,0.012152861053005264
2025-03-02 04:00:00,2219.23,2234.57,2218.06,2226.26,0.010208294834125841
2025-03-02 05:00:00,2226.26,2233.52,2222.83,2228.56,0.012292165833900087
2025-03-02 06:00:00,2228.56,2232.64,2217.3,2222.01,0.010237772913026999
2025-03-02 07:00:00,2222.01,2225.98,2217.64,2220.66,0.0085005664237633
2025-03-02 08:00:00,2220.66,2222.04,2206.85,2211.78,0.007369106376767599
2025-03-02 09:00:00,2211.78,2254.0,2210.95,2241.25,0.009518881100578384
2025-03-02 10:00:00,2241.25,2260.19,2239.0,2245.33,0.00957672497681188
2025-03-02 11:00:00,2245.33,2247.05,2235.51,2237.77,0.009705957120222476
2025-03-02 12:00:00,2237.77,2239.17,2222.22,2231.89,0.002682155934810946
2025-03-02 13:00:00,2231.89,2231.89,2205.61,2211.24,0.003931543809004561
2025-03-02 14:00:00,2211.24,2213.55,2170.8,2195.44,0.002950509223344629
2025-03-02 15:00:00,2195.44,2290.22,2195.1,2228.75,0.0012194187794444258
2025-03-02 16:00:00,2228.75,2501.73,2212.01,2440.78,0.007206769272378835
2025-03-02 17:00:00,2440.78,2510.0,2395.0,2479.82,0.009635032247268633
2025-03-02 18:00:00,2479.82,2518.85,2453.0,2473.35,0.006153929491833626
2025-03-02 19:00:00,2473.35,2499.88,2465.01,2485.36,0.019331041097993575
2025-03-02 20:00:00,2485.36,2519.8,2479.17,2509.3,0.013769354149588974
2025-03-02 21:00:00,2509.3,2540.16,2496.68,2523.34,0.009070243308344137
2025-03-02 22:00:00,2523.34,2548.63,2505.62,2537.57,0.006980457372623813
2025-03-02 23:00:00,2537.57,2549.97,2507.04,2517.12,0.00013807888055317348
2025-03-03 00:00:00,2517.12,2522.78,2463.52,2464.63,0.0019247006010941273
2025-03-03 01:00:00,2464.63,2475.22,2449.71,2457.93,0.0014870148032609407
2025-03-03 02:00:00,2457.93,2460.76,2417.79,2446.39,0.0025418809690571378
2025-03-03 03:00:00,2446.39,2454.4,2424.04,2439.99,0.006683336604648109
2025-03-03 04:00:00,2439.99,2451.79,2431.95,2449.03,0.0005860318915624316
2025-03-03 05:00:00,2449.03,2456.55,2439.96,2448.39,0.001398410507688023
2025-03-03 06:00:00,2448.39,2449.05,2359.42,2371.44,0.004471476642294667
2025-03-03 07:00:00,2371.44,2390.4,2351.65,2386.0,0.0055289844900573955
2025-03-03 08:00:00,2386.0,2386.97,2330.65,2344.19,0.005739638047934797
2025-03-03 10:00:00,2346.12,2365.72,2339.46,2357.93,-0.005885046848348617
2025-03-03 11:00:00,2357.93,2361.92,2343.35,2355.23,-0.001167912658686582
2025-03-03 12:00:00,2355.23,2375.7,2351.24,2366.39,-0.011782804655865568
2025-03-03 13:00:00,2366.39,2387.89,2360.49,2375.84,0.004954798867713763
2025-03-03 14:00:00,2375.84,2379.66,2266.66,2271.97,0.006374556611589023
2025-03-03 15:00:00,2271.97,2308.67,2268.55,2286.2,0.006704955104946568
2025-03-03 16:00:00,2286.2,2295.64,2257.0,2275.92,0.007392635809082239
2025-03-03 17:00:00,2275.92,2296.0,2264.37,2276.06,0.016699222473341612
2025-03-03 18:00:00,2276.06,2279.13,2177.02,2192.04,0.013662641871484754
2025-03-03 19:00:00,2192.04,2206.46,2095.08,2108.27,0.011003506099378177
2025-03-03 20:00:00,2108.27,2139.02,2095.2,2127.76,0.012256480071480867
2025-03-03 21:00:00,2127.76,2146.32,2102.33,2110.6,0.0009347371928112281
2025-03-03 22:00:00,2110.6,2172.5,2109.92,2165.01,0.0016995013541284748
2025-03-03 23:00:00,2165.01,2165.01,2141.66,2148.21,0.009348706941308056
2025-03-04 00:00:00,2148.21,2166.24,2122.12,2123.84,0.000238156614109386
2025-03-04 01:00:00,2123.84,2133.12,2023.83,2055.13,0.007232737836746342
2025-03-04 02:00:00,2055.13,2080.71,2001.88,2066.16,0.00037425636100060674
2025-03-04 03:00:00,2066.16,2091.56,2052.96,2073.65,0.012341923973023104
2025-03-04 04:00:00,2073.65,2092.42,2069.17,2080.68,0.005569677326538364
2025-03-04 05:00:00,2080.68,2121.2,2077.3,2105.99,0.009683309833374365
2025-03-04 06:00:00,2105.99,2110.53,2088.62,2096.5,0.009274267417228806
2025-03-04 07:00:00,2096.5,2102.28,2067.36,2079.67,0.013061541991567744
2025-03-04 08:00:00,2079.67,2105.0,2069.49,2097.91,0.016540509291676893
2025-03-04 09:00:00,2097.91,2110.84,2084.2,2086.76,0.012570562156062514
2025-03-04 10:00:00,2086.76,2106.73,2077.7,2099.78,0.016447604243968305
2025-03-04 11:00:00,2099.78,2117.39,2094.55,2100.16,0.01441305991420613
2025-03-04 12:00:00,2100.16,2111.89,2081.48,2102.33,0.010035111653346281
2025-03-04 13:00:00,2102.33,2102.66,2051.41,2063.19,0.007660039934009163
2025-03-04 14:00:00,2063.19,2157.61,2039.18,2077.61,0.009967749752277303
2025-03-04 15:00:00,2077.61,2086.25,2024.42,2073.64,0.008925672612238882
2025-03-04 16:00:00,2073.64,2076.23,1990.0,2060.76,0.014294056233749698
2025-03-04 17:00:00,2060.76,2134.38,2057.59,2117.7,0.014246313979893056
2025-03-04 18:00:00,2117.7,2152.93,2108.49,2147.04,0.017956224916913906
2025-03-04 19:00:00,2147.04,2173.78,2138.95,2171.84,0.01756678962746904
2025-03-04 20:00:00,2171.84,2192.0,2135.3,2138.26,0.01621831786910837
2025-03-04 21:00:00,2138.26,2221.68,2125.6,2176.48,0.016057365148117238
2025-03-04 22:00:00,2176.48,2186.7,2165.3,2165.58,0.016053978436730777
2025-03-04 23:00:00,2165.58,2179.58,2157.99,2170.51,0.011161825077071953
2025-03-05 00:00:00,2170.51,2174.9,2154.53,2164.25,0.017641234574784385
2025-03-05 01:00:00,2164.25,2191.7,2154.24,2188.44,0.011070439454364488
2025-03-05 02:00:00,2188.44,2189.78,2165.68,2178.15,0.013036752599372547
2025-03-05 03:00:00,2178.15,2188.2,2158.36,2159.63,0.010248250673148772
2025-03-05 04:00:00,2159.63,2174.74,2157.11,2172.39,0.009008392567652495
2025-03-05 05:00:00,2172.39,2181.89,2169.42,2179.09,0.01076324504674245
2025-03-05 06:00:00,2179.09,2194.7,2173.3,2189.57,0.012391500852661386
2025-03-05 07:00:00,2189.57,2212.25,2187.45,2206.52,0.009755869970436775
2025-03-05 08:00:00,2206.52,2225.46,2203.55,2212.41,0.00919153957562577
2025-03-05 09:00:00,2212.41,2261.59,2211.0,2237.92,0.008765353378230308
2025-03-05 10:00:00,2237.92,2272.88,2230.0,2236.57,0.007514575636327663
2025-03-05 11:00:00,2236.57,2238.55,2208.19,2216.55,0.00764996517245866
2025-03-05 12:00:00,2216.55,2232.07,2209.09,2217.1,0.00725639374494268
2025-03-05 13:00:00,2217.1,2223.22,2192.26,2201.58,0.009498645333302193
2025-03-05 14:00:00,2201.58,2205.06,2165.37,2170.4,0.009214456483177104
2025-03-05 15:00:00,2170.4,2204.18,2170.4,2185.86,0.009940405577425088
2025-03-05 16:00:00,2185.86,2197.5,2160.44,2189.43,0.012423604771541884
2025-03-05 17:00:00,2189.43,2219.54,2181.18,2193.57,0.01356804794799826
2025-03-05 18:00:00,2193.57,2207.0,2174.11,2203.95,0.012057750734380108
2025-03-05 19:00:00,2203.95,2221.86,2200.35,2216.87,0.011668331503411256
2025-03-05 20:00:00,2216.87,2234.26,2212.68,2229.6,0.012444654334004763
2025-03-05 21:00:00,2229.6,2240.85,2217.65,2234.06,0.010381017518451404
2025-03-05 22:00:00,2234.06,2241.0,2225.71,2236.61,0.009560947471164245
2025-03-05 23:00:00,2236.61,2252.14,2229.15,2240.45,0.009079274450313948
2025-03-06 00:00:00,2240.45,2256.41,2232.98,2237.26,0.010415422514176929
2025-03-06 01:00:00,2237.26,2288.0,2233.47,2262.0,0.011061079061298634
2025-03-06 02:00:00,2262.0,2289.99,2260.32,2283.46,0.010706911257934364
2025-03-06 03:00:00,2283.46,2295.45,2273.58,2288.64,0.00819941751355162
2025-03-06 04:00:00,2288.64,2306.77,2274.22,2298.3,0.006779525953846517
2025-03-06 05:00:00,2298.3,2318.91,2291.81,2312.24,0.00557445496536588
2025-03-06 06:00:00,2312.24,2313.49,2289.0,2290.97,0.0064840526639714105
2025-03-06 07:00:00,2290.97,2299.88,2278.0,2285.2,0.006081834273705936
2025-03-06 08:00:00,2285.2,2300.66,2278.35,2292.25,0.0048229051666653635
2025-03-06 09:00:00,2292.25,2293.01,2275.37,2283.01,0.009521060914688005
2025-03-06 10:00:00,2283.01,2304.52,2278.67,2292.86,0.009944053101651952
2025-03-06 11:00:00,2292.86,2300.14,2282.99,2296.62,0.008249706154717668
2025-03-06 12:00:00,2296.62,2297.78,2258.49,2266.64,0.010072245508283973
2025-03-06 13:00:00,2266.64,2273.89,2243.02,2245.61,0.0077251097729263574
2025-03-06 14:00:00,2245.61,2256.2,2206.99,2224.0,0.007402415855100577
2025-03-06 15:00:00,2224.0,2274.48,2220.65,2256.42,0.010460318680814836
2025-03-06 16:00:00,2256.42,2264.58,2218.45,2221.0,0.010863299672067337
2025-03-06 17:00:00,2221.0,2223.15,2175.41,2189.94,0.009660915314591085
2025-03-06 18:00:00,2189.94,2204.88,2187.32,2200.51,0.007512913490996119
2025-03-06 19:00:00,2200.51,2217.66,2180.39,2197.11,0.01083336129461314
2025-03-06 20:00:00,2197.11,2211.96,2190.97,2198.93,0.013158799778960388
2025-03-06 21:00:00,2198.93,2218.41,2196.36,2212.25,0.01180437557981774
2025-03-06 22:00:00,2212.25,2228.28,2193.99,2210.01,0.012605932228001096
2025-03-06 23:00:00,2210.01,2216.5,2200.0,2200.98,0.00984449570483184
2025-03-07 00:00:00,2200.98,2226.32,2101.0,2116.38,0.00848519451730979
2025-03-07 01:00:00,2116.38,2190.88,2107.9,2174.41,0.008618607224989012
2025-03-07 02:00:00,2174.41,2185.14,2154.0,2154.46,0.010894772716748888
2025-03-07 03:00:00,2154.46,2162.35,2145.42,2147.2,0.012347388113592971
2025-03-07 04:00:00,2147.2,2163.69,2143.46,2154.33,0.007842804010831478
2025-03-07 05:00:00,2154.33,2183.16,2153.32,2173.54,0.01037228197139827
2025-03-07 06:00:00,2173.54,2185.94,2164.57,2181.31,0.011977179814665532
2025-03-07 07:00:00,2181.31,2192.79,2177.0,2191.52,0.010531459708255376
2025-03-07 08:00:00,2191.52,2195.36,2176.29,2184.69,0.009253050744330147
2025-03-07 09:00:00,2184.69,2209.94,2184.36,2192.71,0.011081846760670956
2025-03-07 10:00:00,2192.71,2197.28,2184.69,2196.0,0.009606138442991942
2025-03-07 11:00:00,2196.0,2207.04,2189.38,2196.42,0.011899792665537336
2025-03-07 12:00:00,2196.42,2198.11,2164.33,2177.32,0.011732774884674328
2025-03-07 13:00:00,2177.32,2225.33,2176.53,2187.56,0.01244077434721999
2025-03-07 14:00:00,2187.56,2258.47,2175.69,2220.81,0.011582143594395904
2025-03-07 15:00:00,2220.81,2238.19,2180.05,2208.49,0.015438513770724032
2025-03-07 16:00:00,2208.49,2214.45,2142.69,2157.29,0.013412180670248694
2025-03-07 17:00:00,2157.29,2183.85,2140.0,2160.67,0.010326836614792835
2025-03-07 18:00:00,2160.67,2199.58,2156.37,2193.95,0.011445766847953837
2025-03-07 19:00:00,2193.95,2201.81,2160.48,2177.16,0.013103642930646045
2025-03-07 20:00:00,2177.16,2186.22,2144.83,2156.65,0.013364180543711055
2025-03-07 21:00:00,2156.65,2163.15,2113.09,2137.96,0.010332169540256389
2025-03-07 22:00:00,2137.96,2150.99,2115.36,2143.45,0.01144201948399501
2025-03-07 23:00:00,2143.45,2143.78,2114.48,2140.71,0.014414828572026514
2025-03-08 00:00:00,2140.71,2152.61,2129.42,2151.07,0.013380059158727704
2025-03-08 01:00:00,2151.07,2155.0,2103.7,2132.02,0.01201640627834028
2025-03-08 02:00:00,2132.02,2144.84,2130.11,2142.8,0.012523521650890788
2025-03-08 03:00:00,2142.8,2142.98,2123.58,2137.06,0.011081365691621294
2025-03-08 04:00:00,2137.06,2151.94,2130.43,2149.31,0.01300524018624616
2025-03-08 05:00:00,2149.31,2149.65,2132.35,2139.47,0.010767571497412422
2025-03-08 06:00:00,2139.47,2144.62,2132.02,2138.52,0.012680785228527933
2025-03-08 07:00:00,2138.52,2147.11,2133.15,2136.7,0.010278154223769825
2025-03-08 08:00:00,2136.7,2140.02,2125.6,2127.38,0.013176553940124836
2025-03-08 09:00:00,2127.38,2142.7,2125.4,2128.65,0.013261403243866711
2025-03-08 10:00:00,2128.65,2140.0,2126.57,2138.66,0.012718122614564712
2025-03-08 11:00:00,2138.66,2141.51,2126.3,2140.89,0.012620492266977503
2025-03-08 12:00:00,2140.89,2173.05,2137.02,2167.2,0.011604509079170962
2025-03-08 13:00:00,2167.2,2197.99,2165.17,2189.25,0.010586392083336834
2025-03-08 14:00:00,2189.25,2194.82,2174.21,2178.15,0.00977569170994577
2025-03-08 15:00:00,2178.15,2191.0,2167.09,2180.4,0.010625868308936571
2025-03-08 16:00:00,2180.4,2197.43,2160.2,2189.17,0.007534427442365923
2025-03-08 17:00:00,2189.17,2218.98,2179.0,2198.24,0.011964765998976657
2025-03-08 18:00:00,2198.24,2212.81,2193.24,2207.44,0.012474958043089259
2025-03-08 19:00:00,2207.44,2234.32,2199.72,2223.74,0.009775626716990478
2025-03-08 20:00:00,2223.74,2225.05,2210.5,2212.0,0.011446390807743992
2025-03-08 21:00:00,2212.0,2224.01,2211.61,2215.27,0.009981579812489596
2025-03-08 22:00:00,2215.27,2216.7,2196.85,2206.73,0.009949735543181815
2025-03-08 23:00:00,2206.73,2209.79,2192.71,2202.83,0.009714908921533606
2025-03-09 00:00:00,2202.83,2208.73,2198.99,2205.35,0.009255952781027392
2025-03-09 01:00:00,2205.35,2211.2,2186.24,2190.1,0.00980138612241559
2025-03-09 02:00:00,2190.1,2193.5,2179.37,2180.89,0.010014743016519972
2025-03-09 03:00:00,2180.89,2189.0,2175.27,2185.0,0.009571810547604026
2025-03-09 04:00:00,2185.0,2190.74,2183.0,2188.6,0.010916238634023918
2025-03-09 05:00:00,2188.6,2196.31,2179.45,2182.11,0.010538278563092723
2025-03-09 06:00:00,2182.11,2183.85,2170.84,2178.8,0.00919828801733397
2025-03-09 07:00:00,2178.8,2188.45,2177.1,2184.3,0.007725386639448826
2025-03-09 08:00:00,2184.3,2186.98,2174.54,2175.31,0.008465973365242137
2025-03-09 09:00:00,2175.31,2179.72,2159.77,2164.58,0.009008660811562071
2025-03-09 10:00:00,2164.58,2169.37,2127.13,2133.01,0.007797628667954081
2025-03-09 11:00:00,2133.01,2147.65,2131.29,2145.62,0.010030091886244694
2025-03-09 12:00:00,2145.62,2145.89,2130.49,2140.88,0.010010206045650191
2025-03-09 13:00:00,2140.88,2142.89,2101.0,2102.84,0.009943708978261329
2025-03-09 14:00:00,2102.84,2123.61,2094.94,2116.52,0.008083038570224075
2025-03-09 15:00:00,2116.52,2121.3,2083.27,2096.01,0.010033869848635659
2025-03-09 16:00:00,2096.01,2108.0,2040.54,2048.0,0.009533554589819006
2025-03-09 17:00:00,2048.0,2056.0,2012.58,2023.06,0.00832092367059319
2025-03-09 18:00:00,2023.06,2038.0,1995.96,2019.99,0.00869231210240632
2025-03-09 19:00:00,2019.99,2048.11,2015.43,2039.23,0.007978609858387529
2025-03-09 20:00:00,2039.23,2055.54,2035.39,2046.01,0.00018935575665291615
2025-03-09 21:00:00,2046.01,2049.35,2012.31,2023.67,0.0040890272842590055
2025-03-09 22:00:00,2023.67,2029.12,2005.0,2009.3,0.004760832419264723
2025-03-09 23:00:00,2009.3,2031.33,1986.95,2019.0,0.007841824098448528
2025-03-10 00:00:00,2019.0,2042.1,1993.54,2035.09,0.007696091532626773
2025-03-10 01:00:00,2035.09,2052.58,2026.32,2042.15,0.009001141032397648
2025-03-10 02:00:00,2042.15,2069.74,2035.6,2056.75,0.008671753762957177
2025-03-10 03:00:00,2056.75,2064.0,2043.1,2056.81,0.0110094447225477
2025-03-10 04:00:00,2056.81,2075.9,2055.0,2071.74,0.009050377875109055
2025-03-10 05:00:00,2071.74,2075.0,2058.05,2062.72,0.012515911914473949
2025-03-10 06:00:00,2062.72,2066.66,2053.43,2065.88,0.012442429208789739
2025-03-10 07:00:00,2065.88,2078.3,2062.0,2074.21,0.01067098373102392
2025-03-10 08:00:00,2074.21,2076.16,2046.75,2061.31,0.011312522751310587
2025-03-10 09:00:00,2061.31,2152.69,2060.9,2100.93,0.011255507527801566
2025-03-10 10:00:00,2100.93,2105.61,2075.34,2098.61,0.01242688107063522
2025-03-10 11:00:00,2098.61,2138.23,2097.6,2127.12,0.015170602140175168
2025-03-10 12:00:00,2127.12,2134.74,2104.22,2124.79,0.01206737814205043
2025-03-10 13:00:00,2124.79,2129.0,2077.13,2083.11,0.011430222188852977
2025-03-10 14:00:00,2083.11,2083.11,1995.24,2018.16,0.01033067697439139
2025-03-10 15:00:00,2018.16,2042.85,2009.55,2016.84,0.011670822617691066
2025-03-10 16:00:00,2016.84,2024.32,1998.47,2004.29,0.015428805296652989
2025-03-10 17:00:00,2004.29,2007.77,1905.51,1916.6,0.008719516140170082
2025-03-10 18:00:00,1916.6,1938.7,1811.61,1823.98,0.010995098591951767
2025-03-10 19:00:00,1823.98,1881.98,1809.08,1869.09,0.014414719937252693
2025-03-10 20:00:00,1869.09,1881.0,1842.32,1868.42,0.005339292014902525
2025-03-10 21:00:00,1868.42,1902.97,1860.26,1886.37,-0.0017675533372253202
2025-03-10 22:00:00,1886.37,1889.42,1864.78,1879.1,0.0054055036428082405
2025-03-10 23:00:00,1879.1,1894.43,1856.81,1864.0,0.002719874467501567
2025-03-11 00:00:00,1864.0,1889.43,1753.0,1813.12,-0.000620520143541997
2025-03-11 01:00:00,1813.12,1857.4,1772.69,1857.4,0.0004483643794840909
2025-03-11 02:00:00,1857.4,1876.87,1850.49,1859.01,0.006175596604542998
2025-03-11 03:00:00,1859.01,1880.67,1846.26,1849.35,0.006938625053135019
